region_length = 100
region_width = 100
num_candicate_point = 50
num_user = 1000
num_original_macrocell = 0

Start the candicate point
0	13.883	46.821
1	30.183	69.265
2	27.454	47.832
3	88.131	54.106
4	72.097	90.823
5	5.176	34.651
6	26.209	68.764
7	67.876	4.822
8	97.339	41.121
9	1.611	27.177
10	31.642	17.869
11	80.981	14.316
12	32.197	17.203
13	19.239	72.988
14	89.163	87.448
15	65.017	26.505
16	75.002	33.882
17	84.338	81.140
18	7.901	41.084
19	56.154	52.025
20	36.430	31.364
21	59.468	14.319
22	48.634	50.008
23	80.175	95.163
24	58.675	17.847
25	15.760	72.054
26	74.133	41.899
27	5.985	93.338
28	97.076	24.580
29	67.663	86.380
30	62.078	62.224
31	61.644	69.033
32	64.254	73.455
33	70.205	30.085
34	80.453	48.067
35	12.854	94.259
36	36.766	57.070
37	78.784	37.394
38	25.419	14.447
39	4.007	67.495
40	24.235	31.327
41	71.404	37.165
42	21.720	53.160
43	61.678	3.159
44	0.989	20.499
45	33.464	98.608
46	85.565	44.093
47	60.643	33.552
48	0.217	34.800
49	5.005	89.471
End the candicate point

Start the user
0	50.014	79.064
1	52.403	23.307
2	70.589	0.479
3	90.493	46.764
4	52.886	98.148
5	56.203	96.353
6	95.407	2.390
7	31.068	59.944
8	87.133	38.493
9	12.528	75.350
10	74.245	39.067
11	39.326	66.625
12	13.739	95.672
13	99.142	33.665
14	67.098	90.313
15	96.573	60.781
16	37.111	97.479
17	9.583	59.810
18	1.004	97.266
19	12.586	13.453
20	42.964	90.292
21	94.201	34.400
22	39.204	54.982
23	47.902	5.939
24	98.712	37.867
25	63.643	19.602
26	12.760	17.515
27	98.560	75.521
28	16.361	32.704
29	54.906	61.095
30	14.725	15.500
31	43.367	73.635
32	77.911	19.837
33	59.816	2.518
34	56.755	86.218
35	53.685	36.604
36	23.222	33.183
37	16.071	12.421
38	88.272	16.175
39	65.682	68.831
40	0.421	44.374
41	60.750	23.731
42	78.088	96.203
43	15.085	38.496
44	78.805	24.067
45	46.312	85.690
46	58.553	89.004
47	34.477	85.766
48	24.189	15.790
49	19.135	28.309
50	32.197	9.253
51	13.031	43.492
52	36.845	22.266
53	60.518	39.332
54	40.876	16.175
55	18.799	70.421
56	51.869	4.224
57	90.201	53.685
58	97.394	18.604
59	83.468	96.893
60	2.063	91.760
61	32.374	55.425
62	79.659	92.584
63	49.614	83.041
64	43.355	8.124
65	44.209	92.190
66	87.320	11.423
67	80.496	89.508
68	42.653	6.091
69	6.854	2.164
70	60.909	88.305
71	32.289	60.631
72	28.263	16.764
73	78.970	53.526
74	63.478	31.330
75	88.885	20.157
76	2.774	10.895
77	12.723	96.396
78	24.744	11.124
79	59.117	79.452
80	18.439	72.738
81	32.325	27.287
82	47.728	40.892
83	36.564	58.174
84	15.076	86.355
85	75.033	66.082
86	77.886	69.015
87	21.796	17.518
88	20.454	34.455
89	94.665	45.448
90	34.770	84.118
91	7.138	5.884
92	13.181	9.726
93	27.619	12.824
94	6.146	32.646
95	23.945	17.106
96	48.103	38.658
97	21.403	44.862
98	4.657	48.955
99	52.364	61.138
100	44.185	17.853
101	25.620	74.364
102	86.950	97.882
103	93.594	47.255
104	34.910	62.893
105	45.509	29.768
106	35.307	29.810
107	4.663	79.778
108	81.164	69.631
109	57.949	87.069
110	1.813	48.280
111	95.688	66.253
112	46.626	88.040
113	89.981	34.288
114	14.975	90.033
115	89.633	38.166
116	35.664	8.527
117	59.813	48.430
118	48.866	17.600
119	44.581	84.149
120	93.728	60.787
121	80.358	84.927
122	54.772	24.403
123	38.514	95.669
124	70.220	25.095
125	25.214	79.592
126	55.327	52.293
127	16.553	25.248
128	43.916	56.157
129	57.219	63.073
130	1.160	21.662
131	0.735	57.158
132	10.828	19.437
133	19.437	87.814
134	90.030	74.004
135	62.288	90.619
136	34.620	39.982
137	88.687	67.495
138	48.457	26.994
139	56.374	35.514
140	59.478	63.747
141	91.556	28.996
142	75.890	42.073
143	19.382	20.582
144	85.504	31.422
145	82.916	76.849
146	51.326	4.520
147	28.672	14.127
148	6.616	64.769
149	86.935	70.174
150	2.448	16.034
151	24.854	57.222
152	10.941	65.447
153	0.598	12.165
154	37.284	99.817
155	96.545	9.400
156	43.684	26.331
157	59.728	52.010
158	38.331	18.128
159	27.635	6.873
160	32.545	55.354
161	67.479	99.365
162	19.205	2.396
163	7.059	33.229
164	75.591	11.826
165	85.379	51.299
166	43.773	95.776
167	1.062	2.634
168	91.656	55.266
169	86.825	31.751
170	7.804	8.225
171	87.960	55.535
172	33.222	6.720
173	73.116	43.477
174	83.108	84.100
175	55.400	66.860
176	61.827	22.614
177	51.952	32.505
178	24.158	82.214
179	60.140	66.732
180	85.940	81.051
181	78.463	65.102
182	37.266	68.419
183	50.310	73.659
184	61.357	80.660
185	58.715	17.197
186	12.189	20.707
187	50.172	40.248
188	54.088	51.918
189	15.726	76.370
190	16.291	46.751
191	7.382	11.402
192	65.755	80.978
193	18.000	56.276
194	51.176	14.008
195	2.780	95.025
196	21.479	45.997
197	70.510	23.612
198	71.822	92.297
199	22.620	45.219
200	20.264	65.966
201	68.242	37.571
202	68.239	8.863
203	93.365	58.000
204	47.908	62.035
205	12.198	1.788
206	9.595	15.964
207	78.933	79.495
208	52.361	31.343
209	87.915	28.803
210	50.862	70.959
211	40.477	26.630
212	81.643	33.348
213	6.467	16.996
214	1.953	28.855
215	58.644	20.368
216	84.231	88.653
217	8.017	40.065
218	59.374	47.426
219	18.339	31.373
220	71.932	90.326
221	27.787	48.961
222	0.342	4.761
223	55.998	38.246
224	45.299	27.744
225	24.604	86.343
226	39.454	29.350
227	69.344	98.199
228	81.500	22.919
229	71.908	13.538
230	47.804	42.671
231	89.654	30.284
232	84.716	79.308
233	11.261	49.998
234	34.639	14.255
235	16.532	11.078
236	99.042	43.159
237	68.377	25.230
238	91.488	29.273
239	15.174	82.900
240	83.856	77.337
241	31.614	43.275
242	98.816	68.609
243	76.125	74.499
244	51.735	47.642
245	93.027	59.655
246	95.141	1.444
247	37.547	34.266
248	68.822	21.650
249	51.833	70.809
250	8.710	90.329
251	69.997	75.945
252	17.728	80.035
253	80.474	16.071
254	51.613	8.762
255	23.670	36.818
256	22.938	40.391
257	53.111	92.108
258	76.424	71.276
259	38.191	48.421
260	38.661	93.579
261	36.637	79.873
262	95.358	76.000
263	14.853	19.742
264	99.265	52.522
265	44.203	84.069
266	61.888	59.755
267	51.411	32.929
268	32.130	13.572
269	51.216	85.086
270	14.920	65.621
271	39.326	51.491
272	33.073	30.317
273	73.882	3.464
274	85.400	23.017
275	23.533	40.989
276	4.218	99.908
277	10.196	76.861
278	65.462	40.287
279	24.720	2.264
280	54.384	61.885
281	43.477	49.464
282	40.092	9.763
283	24.085	17.121
284	61.989	9.522
285	8.359	73.992
286	81.240	25.358
287	10.596	6.531
288	0.424	13.639
289	19.343	26.106
290	4.468	12.632
291	90.771	1.352
292	25.971	58.940
293	61.776	31.397
294	88.107	71.383
295	60.924	25.510
296	28.159	92.831
297	45.384	4.819
298	54.872	30.711
299	41.948	91.723
300	42.683	86.755
301	20.292	2.640
302	16.022	16.611
303	76.577	9.684
304	26.774	10.013
305	55.535	86.911
306	77.999	32.035
307	89.148	6.778
308	97.110	16.117
309	80.062	2.402
310	11.551	49.486
311	7.855	61.284
312	30.180	41.578
313	86.273	66.073
314	83.398	16.080
315	49.553	48.070
316	25.211	17.261
317	96.020	69.008
318	50.352	71.145
319	66.976	96.808
320	29.524	92.221
321	89.120	90.884
322	15.970	76.275
323	58.528	62.661
324	26.438	69.994
325	94.385	26.908
326	49.690	57.924
327	40.550	9.503
328	85.672	57.463
329	43.126	27.293
330	68.471	62.481
331	82.086	5.618
332	76.208	26.176
333	85.174	49.190
334	80.932	23.847
335	2.124	31.889
336	41.710	86.157
337	67.388	21.149
338	94.000	43.513
339	29.408	2.521
340	38.408	72.253
341	74.685	20.075
342	82.040	83.145
343	24.653	98.233
344	35.469	42.958
345	33.540	60.674
346	18.509	69.637
347	65.346	11.954
348	77.914	91.736
349	78.014	97.415
350	70.086	12.729
351	92.996	7.050
352	11.988	70.852
353	78.259	38.969
354	53.313	35.051
355	22.907	88.009
356	73.074	27.705
357	31.538	75.188
358	53.740	14.719
359	16.434	83.636
360	36.048	53.645
361	15.748	16.529
362	7.566	40.410
363	15.766	42.781
364	28.208	45.314
365	5.426	46.022
366	45.775	78.930
367	41.169	42.528
368	4.642	78.466
369	50.267	83.724
370	0.775	55.306
371	50.764	8.887
372	86.126	94.290
373	16.138	63.662
374	75.561	45.360
375	62.801	50.023
376	59.502	98.251
377	88.601	23.304
378	75.311	80.779
379	40.407	1.935
380	40.596	71.413
381	38.920	5.490
382	1.572	66.710
383	38.856	86.682
384	99.582	94.269
385	52.580	72.912
386	8.875	11.817
387	15.354	83.056
388	48.875	83.059
389	20.307	35.029
390	23.887	70.879
391	1.273	9.818
392	93.554	38.606
393	91.577	87.567
394	27.042	99.854
395	36.940	21.375
396	44.200	7.651
397	90.628	64.425
398	96.689	23.457
399	68.899	16.004
400	92.331	56.670
401	94.992	2.167
402	15.720	15.259
403	9.662	56.536
404	48.268	58.199
405	76.492	16.953
406	40.745	90.237
407	59.999	3.571
408	41.542	89.682
409	4.773	94.006
410	33.683	9.861
411	93.683	61.184
412	83.770	44.777
413	13.306	89.541
414	55.947	99.692
415	4.752	35.112
416	94.052	57.192
417	27.909	45.244
418	25.047	79.424
419	17.313	3.470
420	86.865	37.025
421	57.762	15.220
422	33.769	5.496
423	57.756	99.966
424	22.440	19.568
425	48.924	5.438
426	31.782	26.160
427	89.554	9.565
428	19.681	26.658
429	0.342	25.684
430	69.802	49.037
431	10.511	76.739
432	31.526	40.495
433	42.378	54.024
434	6.214	21.229
435	12.546	26.133
436	82.849	89.966
437	77.816	13.742
438	76.229	21.873
439	3.940	95.798
440	70.846	49.480
441	85.379	62.813
442	23.511	67.232
443	94.116	82.858
444	27.943	50.298
445	85.745	95.840
446	94.339	28.266
447	40.883	1.752
448	47.163	4.352
449	70.064	58.510
450	94.208	60.720
451	60.234	54.921
452	70.037	40.584
453	90.976	74.554
454	7.013	47.682
455	98.584	15.992
456	36.973	53.761
457	16.114	85.192
458	76.672	54.683
459	67.547	25.513
460	0.168	65.816
461	44.145	1.096
462	51.253	97.269
463	41.203	99.145
464	98.996	99.670
465	83.254	66.829
466	89.636	21.064
467	15.860	48.347
468	97.870	65.563
469	92.184	37.812
470	30.644	94.375
471	32.325	13.605
472	86.670	59.871
473	83.737	69.771
474	24.680	13.245
475	60.652	10.123
476	43.620	76.458
477	90.805	20.679
478	27.879	19.047
479	47.438	86.026
480	60.674	30.473
481	94.864	65.242
482	58.736	28.556
483	25.553	93.063
484	31.404	94.711
485	17.011	21.809
486	17.255	76.531
487	86.447	69.814
488	1.404	48.408
489	71.468	91.864
490	66.588	70.775
491	14.866	37.388
492	81.170	38.597
493	81.603	11.942
494	77.172	59.749
495	86.169	7.633
496	21.485	53.920
497	58.434	18.125
498	33.369	12.616
499	26.054	3.833
500	51.338	10.962
501	41.658	22.956
502	2.618	11.841
503	32.841	93.918
504	78.274	53.084
505	3.165	4.910
506	67.067	58.254
507	62.243	36.143
508	51.314	61.730
509	13.050	10.355
510	17.707	88.635
511	74.615	37.339
512	86.343	80.285
513	68.126	67.986
514	11.020	5.789
515	44.725	23.563
516	53.978	50.383
517	82.946	15.784
518	88.128	21.140
519	34.040	23.341
520	29.994	60.738
521	43.306	40.489
522	56.417	9.784
523	25.462	63.350
524	8.182	8.478
525	22.285	29.518
526	33.689	78.088
527	20.603	76.626
528	75.765	72.973
529	58.739	35.450
530	54.799	43.742
531	99.567	23.264
532	51.265	2.149
533	98.318	52.962
534	40.794	28.376
535	43.190	23.640
536	84.915	11.338
537	96.991	8.280
538	30.558	62.606
539	17.826	4.083
540	21.528	94.595
541	87.063	61.153
542	74.950	3.619
543	22.605	55.107
544	25.919	48.509
545	5.676	19.275
546	93.445	65.270
547	99.194	2.087
548	70.763	8.576
549	85.846	65.270
550	93.265	60.625
551	4.065	88.495
552	86.999	97.980
553	9.946	96.112
554	51.042	57.070
555	43.272	71.563
556	76.727	88.943
557	25.767	75.109
558	56.941	43.880
559	69.704	30.525
560	88.589	76.553
561	24.989	96.344
562	21.308	12.287
563	42.845	87.301
564	55.660	65.096
565	84.228	61.617
566	43.800	48.082
567	51.064	39.695
568	95.849	66.869
569	68.529	69.918
570	45.036	36.656
571	96.353	7.111
572	74.776	13.520
573	97.406	19.361
574	60.744	80.618
575	41.609	88.748
576	31.172	79.879
577	73.336	21.653
578	98.383	29.844
579	20.396	34.300
580	64.766	20.267
581	72.781	29.044
582	56.294	24.073
583	9.210	27.177
584	86.679	17.353
585	99.713	73.766
586	5.344	47.975
587	62.249	80.190
588	32.301	43.455
589	1.614	20.005
590	33.061	98.730
591	8.661	43.754
592	36.708	34.388
593	48.006	28.343
594	50.276	66.109
595	12.339	26.606
596	72.527	75.777
597	71.459	32.713
598	60.265	25.053
599	94.162	28.993
600	50.334	1.895
601	71.102	29.853
602	90.387	40.754
603	16.764	88.385
604	81.561	6.992
605	78.652	81.268
606	86.224	86.221
607	31.822	37.669
608	3.851	69.112
609	86.920	27.659
610	68.227	72.372
611	89.789	75.866
612	68.999	86.435
613	40.825	15.906
614	50.853	90.597
615	12.177	51.314
616	93.289	26.090
617	90.924	38.496
618	24.207	67.855
619	26.331	57.399
620	70.421	85.504
621	9.400	85.498
622	98.181	34.236
623	62.676	40.724
624	46.889	66.207
625	68.612	8.985
626	9.088	3.049
627	14.487	21.842
628	59.874	60.173
629	82.083	0.034
630	88.827	63.399
631	60.170	28.446
632	37.632	48.650
633	8.026	78.137
634	96.484	85.253
635	48.009	41.069
636	62.389	13.483
637	15.369	93.164
638	12.513	37.034
639	43.437	51.289
640	95.724	60.942
641	12.247	39.830
642	95.355	15.693
643	38.807	32.441
644	66.466	58.052
645	37.046	84.640
646	0.571	89.291
647	25.660	22.816
648	21.085	81.417
649	11.893	5.338
650	62.514	52.058
651	29.472	21.351
652	36.586	78.558
653	58.693	42.869
654	38.429	92.004
655	6.940	95.853
656	95.886	41.731
657	77.624	65.816
658	15.128	70.971
659	5.741	3.677
660	25.709	94.259
661	88.171	47.377
662	78.115	17.215
663	86.795	24.970
664	97.000	89.358
665	32.627	54.799
666	43.217	30.500
667	9.027	8.329
668	87.771	21.470
669	42.131	51.335
670	50.755	99.658
671	76.650	29.020
672	8.533	50.093
673	65.148	10.703
674	22.150	32.670
675	48.906	59.700
676	90.176	36.097
677	58.519	44.038
678	79.089	99.258
679	12.348	53.594
680	34.333	90.561
681	40.953	39.332
682	25.147	85.940
683	15.607	40.211
684	26.310	36.097
685	9.064	13.413
686	89.947	63.634
687	66.649	33.543
688	10.453	80.691
689	15.860	76.373
690	35.777	67.718
691	92.544	52.776
692	28.043	4.007
693	11.789	8.527
694	26.762	90.609
695	61.724	55.483
696	17.689	56.243
697	48.225	49.883
698	60.469	86.856
699	68.770	83.331
700	78.213	69.433
701	43.504	2.072
702	62.078	90.695
703	81.655	20.280
